fixture_id,category_key,category_display_name,brand_candidate_display_name,brand_candidate_key,source_product_id,image_count,detail_page_count,review_count,decision,reviewed_manufacturer,reviewed_product_name,reason_codes
brand_b7b4e07528f2ac5be00b14ae,유산균_프로바이오틱,유산균_프로바이오틱,종근당,종근당,10448504170,489,1,488,,,,
brand_3f9ec4dc4453b67b41f21975,유산균_프로바이오틱,유산균_프로바이오틱,종근당건강,종근당건강,8302717621,498,1,497,,,,
brand_e4f4c36d0c4bc65909b58d13,유산균_프로바이오틱,유산균_프로바이오틱,종근당건강,종근당건강,9879589710,499,1,498,,,,
brand_a36c534c3f0cb65857126a5c,유산균_프로바이오틱,유산균_프로바이오틱,종근당건강,종근당건강,13447697958,5,5,0,,,,
brand_f739e2fe6fd1ae9e9674537c,유산균_프로바이오틱,유산균_프로바이오틱,종근당건강,종근당건강,10133802250,500,2,498,,,,
brand_e1859fe9acf9e40d9f28e281,유산균_프로바이오틱,유산균_프로바이오틱,종근당건강,종근당건강,9879978743,500,2,498,,,,
brand_748fbbb3b34ac36d1533e420,유산균_프로바이오틱,유산균_프로바이오틱,종근당건강,종근당건강,7336206523,501,1,500,,,,
brand_9aabc8b841c74e1bab86cd33,유산균_프로바이오틱,유산균_프로바이오틱,종근당건강,종근당건강,8205114387,499,1,498,,,,
brand_b19665114c15a12b2b779fdc,유산균_프로바이오틱,유산균_프로바이오틱,종근당건강,종근당건강,13209681813,1,1,0,,,,
brand_999de7fc6996f85c89c6432b,유산균_프로바이오틱,유산균_프로바이오틱,종근당건강,종근당건강,8302721290,493,1,492,,,,
brand_72c926839718df72d4fa18f5,유산균_프로바이오틱,유산균_프로바이오틱,종근당건강,종근당건강,8302757539,498,1,497,,,,
brand_4a8f6cd1f98f3e11be6cdfed,종합영양제,종합영양제,얼라이브,얼라이브,6059172022,503,3,500,,,,
brand_2431aceb008ad2b775e24ed9,종합영양제,종합영양제,내츄럴플러스,내츄럴플러스,12167132662,498,2,496,,,,
brand_8340705da04a305e338f44b7,종합영양제,종합영양제,닥터린,닥터린,10543594330,498,7,491,,,,
brand_cf165f6d5118052e458779b6,종합영양제,종합영양제,닥터린,닥터린,7997787940,502,5,497,,,,
brand_5d1271ef036c048260cb9680,종합영양제,종합영양제,내츄럴플러스,내츄럴플러스,9841024287,508,10,498,,,,
brand_d90eee75244ab254e3692fd2,종합영양제,종합영양제,종근당,종근당,12131985264,426,2,424,,,,
brand_b7570791034947ceb3dae7dd,종합영양제,종합영양제,원스데일리,원스데일리,12274591073,122,5,117,,,,
brand_846f04036db900b2a2e670ee,종합영양제,종합영양제,원스데일리,원스데일리,5873221194,526,26,500,,,,
brand_f8dfba1953bb7009ea929bfe,종합영양제,종합영양제,원스데일리,원스데일리,7504297461,260,6,254,,,,
brand_a867b6d0d7ce12c739453278,종합영양제,종합영양제,아임비타,아임비타,12274569610,697,10,687,,,,
brand_8a38545158dec6dc3c93bca5,종합영양제,종합영양제,닥터린,닥터린,13312425440,73,35,38,,,,
brand_438e708cfd793e73a03a9a47,종합영양제,종합영양제,고려은단,고려은단,12705104042,508,11,497,,,,
brand_ebad70ecf977b42205bda855,종합영양제,종합영양제,고려은단,고려은단,6273474639,405,42,363,,,,
brand_d2b280974c20c14f33b0887f,종합영양제,종합영양제,나우푸드,나우푸드,13005686509,26,9,17,,,,
brand_bade44edc5f8729dad32c889,종합영양제,종합영양제,나우푸드,나우푸드,5120728236,493,3,490,,,,
brand_77a0181b29de2496b211f1d5,종합영양제,종합영양제,나우푸드,나우푸드,10672502906,390,1,389,,,,
brand_3911ac30fcac800b58bf2b05,종합영양제,종합영양제,나우푸드,나우푸드,12375376621,16,2,14,,,,
brand_df9244f72fe4321446ae74b8,종합영양제,종합영양제,내츄럴플러스,내츄럴플러스,11751050400,502,4,498,,,,
brand_5ab73175ac15c8d3b7f02921,종합영양제,종합영양제,내츄럴플러스,내츄럴플러스,10512064464,498,2,496,,,,
brand_6acc25de4632ee54e9fdb706,종합영양제,종합영양제,닥터에디션,닥터에디션,9085117056,539,39,500,,,,
brand_17d11d3a51d00e45e5e57e25,종합영양제,종합영양제,닥터프로그램,닥터프로그램,6679537873,519,40,479,,,,
brand_5f860557126b4ccc15addb93,종합영양제,종합영양제,닥터프로그램,닥터프로그램,7790957062,142,2,140,,,,
brand_227e63e40c068a233889b69b,종합영양제,종합영양제,데일리,데일리,13521744264,9,2,7,,,,
brand_87d4373f45e4e18e65978136,종합영양제,종합영양제,리포데이,리포데이,6790446243,304,6,298,,,,
brand_e167861d7036fdeee4006bda,종합영양제,종합영양제,리포데이,리포데이,11337781621,54,8,46,,,,
brand_7f0def35012c712128bea623,종합영양제,종합영양제,리포데이,리포데이,6791743169,4,4,0,,,,
